5,5,0.8
5,5,0.8
5,5,0.8
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,10,0.8
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
5,5,1.0
6,6,0.8333333333333334
6,6,0.6666666666666666
6,6,0.8333333333333334
6,6,0.8333333333333334
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
6,6,1.0
7,7,0.7142857142857143
7,7,0.8571428571428571
7,7,1.0
7,7,1.0
7,7,1.0
7,7,0.8571428571428571
7,7,0.8571428571428571
7,7,1.0
7,7,1.0
7,7,1.0
7,7,0.8571428571428571
7,7,0.8571428571428571
7,7,1.0
7,7,1.0
7,7,1.0
7,7,1.0
7,7,1.0
7,7,1.0
8,8,0.875
8,8,1.0
8,8,0.875
8,8,0.75
8,8,0.875
8,8,0.875
8,8,1.0
8,8,1.0
8,8,1.0
8,8,0.875
8,8,0.875
8,8,1.0
8,8,1.0
8,8,1.0
8,8,1.0
8,8,1.0
8,8,1.0
8,8,1.0
9,9,0.7777777777777778
9,9,0.6666666666666666
9,9,1.0
9,9,0.7777777777777778
9,9,1.0
9,9,1.0
9,9,1.0
9,9,0.8888888888888888
9,9,0.8888888888888888
9,9,1.0
9,9,0.8888888888888888
9,9,1.0
9,9,1.0
9,9,1.0
9,9,1.0
9,9,1.0
9,9,1.0
9,9,1.0
10,10,0.3
10,10,0.8
10,10,0.9
10,10,0.9
10,10,1.0
10,10,1.0
10,10,0.9
10,10,1.0
10,10,0.9
10,10,0.9
10,10,1.0
10,10,1.0
10,10,0.9
10,10,1.0
10,10,1.0
10,10,1.0
10,10,1.0
10,10,1.0
11,110,0.36363636363636365
11,11,0.8181818181818182
11,110,0.09090909090909091
11,11,1.0
11,11,0.9090909090909091
11,11,1.0
11,11,1.0
11,11,0.9090909090909091
11,11,0.9090909090909091
11,22,0.9090909090909091
11,11,1.0
11,22,0.9090909090909091
11,11,1.0
11,11,1.0
11,11,1.0
11,11,0.9090909090909091
11,11,0.9090909090909091
11,11,1.0
12,12,0.5833333333333334
12,12,0.8333333333333334
12,12,0.8333333333333334
12,12,0.8333333333333334
12,12,0.6666666666666666
12,12,0.8333333333333334
12,12,0.9166666666666666
12,12,1.0
12,12,1.0
12,12,1.0
12,12,1.0
12,12,0.9166666666666666
12,12,1.0
12,12,1.0
12,12,1.0
12,12,1.0
12,12,1.0
12,12,1.0
13,2,0.0
13,78,0.23076923076923078
13,299,0.3076923076923077
13,13,0.7692307692307693
13,13,0.6923076923076923
13,13,0.8461538461538461
13,13,0.6923076923076923
13,13,0.8461538461538461
13,13,0.9230769230769231
13,13,1.0
13,13,1.0
13,13,0.8461538461538461
13,13,0.9230769230769231
13,13,1.0
13,13,1.0
13,13,0.9230769230769231
13,13,1.0
13,13,0.9230769230769231
14,2,0.0
14,14,0.8571428571428571
14,14,0.7142857142857143
14,14,0.7857142857142857
14,14,0.8571428571428571
14,14,0.5
14,14,0.7142857142857143
14,14,0.7857142857142857
14,14,1.0
14,14,0.7142857142857143
14,14,0.7857142857142857
14,14,0.8571428571428571
14,14,0.8571428571428571
14,14,0.8571428571428571
14,14,1.0
14,14,1.0
14,14,0.9285714285714286
14,14,1.0
15,15,0.6666666666666666
15,15,0.8
15,15,0.6666666666666666
15,15,0.7333333333333333
15,15,0.7333333333333333
15,15,0.6666666666666666
15,15,0.8
15,15,0.8666666666666667
15,15,0.8666666666666667
15,15,0.8666666666666667
15,15,0.8666666666666667
15,15,0.8666666666666667
15,15,0.8
15,15,0.8666666666666667
15,15,0.8666666666666667
15,15,0.8666666666666667
15,15,0.8
15,15,0.8666666666666667
16,32,0.4375
16,16,0.8125
16,16,0.6875
16,16,0.75
16,16,0.75
16,16,0.8125
16,16,0.8125
16,16,0.9375
16,16,0.875
16,16,0.9375
16,16,0.875
16,16,0.8125
16,16,0.875
16,16,0.9375
16,16,0.9375
16,16,1.0
16,16,1.0
16,16,1.0
17,85,0.29411764705882354
17,17,0.7058823529411765
17,17,0.5882352941176471
17,17,0.7647058823529411
17,17,0.7647058823529411
17,17,0.7647058823529411
17,17,0.9411764705882353
